JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,1636의료소비자생활협동조합강남탑의원,성형외과,1,1,100,126.751505,37.506318,310000,경기,310300,부천시,경기도 부천시 길주로 81 4층 (상동),032-329-4475,,0
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,1밀리미터성형외과의원,성형외과,2,2,100,127.0259642,37.5024003,110000,서울,110001,강남구,"서울특별시 강남구 강남대로 446 한웰빌딩 3층일부,7층 (역삼동)",02-552-1171,,0
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,2060오스킨성형외과의원,성형외과,1,2,50,127.0586131,37.5086361,110000,서울,110001,강남구,서울특별시 강남구 테헤란로87길 13 7층 (삼성동),02-555-2324,,0
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,309성형외과의원,성형외과,1,1,100,127.0352056,37.5223477,110000,서울,110001,강남구,서울특별시 강남구 도산대로 309 삼공빌딩 4층 (신사동),02-512-5178,,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjODEjJDEjJDYjJDgz,365디케이의원,성형외과,1,2,50,127.1254038,37.6461619,310000,경기,311500,남양주시,경기도 남양주시 별내중앙로 34 7층 (별내동),557-5588,,0
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,4월31일성형외과의원,성형외과,3,3,100,127.0298941,37.5150928,110000,서울,110001,강남구,"서울특별시 강남구 논현로 707 2층, 3층 (논현동)",02-540-6777,http://www.april31.co.kr,0
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,ABC성형외과의원,성형외과,2,2,100,129.0557793,35.1580057,210000,부산,210004,부산진구,부산광역시 부산진구 가야대로 769 ABC메디컬센터 11층 (부전동),051-817-0100,http://www.abcclinic.com/,0
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,BB성형외과의원,성형외과,1,1,100,129.335013,35.5385217,260000,울산,260001,울산남구,울산광역시 남구 삼산로 254 15층 (달동),052-1544-5432,,0
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,BS더바디성형외과의원,성형외과,3,4,75,129.057576,35.1554116,210000,부산,210004,부산진구,"부산광역시 부산진구 서면로 51 4,5,6,7층 (부전동)",051-818-9300,http://www.thebodyps.co.kr,0
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNjEjJDEjJDgjJDgz,CL성형외과의원,성형외과,1,1,100,127.0613426,37.6530591,110000,서울,110022,노원구,"서울특별시 노원구 동일로 1392 5층 (상계동, 노원한일빌딩)",02-933-6522,,0
