JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjNjEjJDEjJDQjJDgz,(사)한국한센복지협회부산광역시지부 부설의원,피부과,1,2,50,128.9777379,35.0788382,210000,부산,210010,부산사하구,부산광역시 사하구 다대로 263 5층 501호 (장림동),051-262-7511,,0
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz,(사)한국한센복지협회서울특별시지부부설의원,피부과,1,2,50,126.938053,37.5040794,110000,서울,110008,동작구,서울특별시 동작구 상도로 170 2층 (상도동),02-812-1894,,0
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEyMjIjNjEjJDEjJDAjJDgz,(사)한국한센복지협회제주특별자치도지부부설복지피부과의원,피부과,1,1,100,126.4960605,33.4858438,390000,제주,390200,제주시,제주특별자치도 제주시 신대로 128 (연동),064-747-2559,,0
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,(의)성광의료재단 차움의원,피부과,1,20,5,127.0441055,37.5233218,110000,서울,110001,강남구,"서울특별시 강남구 도산대로 442 (청담동, 2층일부 3층일부)",02-3015-5000,http://www.chaum.net,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,2080연합피부과의원,피부과,1,2,50,128.591876,35.8887906,230000,대구,230003,대구북구,대구광역시 북구 침산로 138 (침산동),053-354-2800,,0
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,CNP차앤박피부과의원,피부과,2,2,100,126.9249768,37.5227131,110000,서울,110013,영등포구,"서울특별시 영등포구 여의나루로 53-1 4층 (여의도동, 대오빌딩)",02-786-5123,http://www.cnpskin.com/hos/main.php?groupid=cnpskin03,0
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz,CNP차앤박피부과의원,피부과,2,2,100,127.1081906,36.8123766,340000,충남,340201,천안서북구,충청남도 천안시 서북구 불당33길 24 6층 (불당동),041-552-1199,http://www.cnpskin.com,0
JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,CNP차앤박피부과의원,피부과,1,1,100,126.8489109,35.1487014,240000,광주,240003,광주서구,광주광역시 서구 상무중앙로 22 4층 (치평동),062-716-0123,,0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz,CNP차앤박피부과의원,피부과,3,3,100,126.7009869,37.4463303,220000,인천,220006,인천남동구,"인천광역시 남동구 예술로 138 405~407호 (구월동, 이토타워)",032-455-1155,http://www.cnpskin.com,0
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz,DS피부과의원,피부과,1,1,100,127.3870199,36.4259123,250000,대전,250001,대전유성구,"대전광역시 유성구 관평1로 15 (관평동, 더리치타운2층)",042-936-1675,,0
